Node Id,Node Caption,Parent Node Id,Parent Node Caption,Level,CourseNo
98017727,SOUNDS OF MUSIC: PSYCHOLOGY & PERCEPTION,30000564,Fine Arts -  Music,4,MUS 555
98008168,ORFF SCHULWERK,30000564,Fine Arts -  Music,4,MUS 560
98008169,"ORFF CERTIFICATION: LEVEL I, II OR III",30000564,Fine Arts -  Music,4,MUS 561
98003439,PIANO PEDAGOGY,30000564,Fine Arts -  Music,4,MUS 566
98001725,ORCHESTRATION,30000564,Fine Arts -  Music,4,MUS 570
98001726,ORCHESTRATION,30000564,Fine Arts -  Music,4,MUS 571
98001727,COUNTERPOINT,30000564,Fine Arts -  Music,4,MUS 572
98001728,COUNTERPOINT,30000564,Fine Arts -  Music,4,MUS 573
98001729,COMPOSITION,30000564,Fine Arts -  Music,4,MUS 574
98001730,COMPOSITION,30000564,Fine Arts -  Music,4,MUS 575
98001731,ANALYSIS & STYLE SURVEY,30000564,Fine Arts -  Music,4,MUS 578
98008249,RESEARCH I,30000564,Fine Arts -  Music,4,MUS 600
98008170,FOUNDATIONS IN MUS EDU,30000564,Fine Arts -  Music,4,MUS 601
98001732,RESEARCH METHODS,30000564,Fine Arts -  Music,4,MUS 618
98001733,ADV VOCAL REPERTORY (SR),30000564,Fine Arts -  Music,4,MUS 620
98001734,SYMPHONIC LITERATURE,30000564,Fine Arts -  Music,4,MUS 622
98001736,CHAMBER MUSIC LITERATURE,30000564,Fine Arts -  Music,4,MUS 624
98001737,CHORAL LITERATURE,30000564,Fine Arts -  Music,4,MUS 625
98010531,OPERA LITERATURE II,30000564,Fine Arts -  Music,4,MUS 627
98015258,MEDICAL MUSIC THERAPY,30000564,Fine Arts -  Music,4,MUS 630
98015260,GRADUATE CLINICAL PLACEMENT,30000564,Fine Arts -  Music,4,MUS 633
98001738,MUSIC EDUCATION WORKSHOP,30000564,Fine Arts -  Music,4,MUS 650
98003821,ADV MUS EDU METH/MAT: CHORAL METHODS,30000564,Fine Arts -  Music,4,MUS 660
98003821,ADV MUS EDU METH/MAT: ACTN RSRCH IN MUS,30000564,Fine Arts -  Music,4,MUS 660
98007984,PHYSIOLOGY/FUNCTIONING THE SINGING VOICE,30000564,Fine Arts -  Music,4,MUS 665
98012245,ADVANCED ORFF SCHULWERK,30000564,Fine Arts -  Music,4,MUS 666
98007985,"MATERIALS,TECHNIQUES & LIT OF VOICE TCHG",30000564,Fine Arts -  Music,4,MUS 667
98004614,ANALYSIS OF TONAL MUSIC I,30000564,Fine Arts -  Music,4,MUS 670
98001741,ADVANCED COMPOSITION,30000564,Fine Arts -  Music,4,MUS 673
98009816,INTERNSHIP IN THEORY PEDAGOGY,30000564,Fine Arts -  Music,4,MUS 675
98005938,ADV ANALYTIC TECHNIQUES,30000564,Fine Arts -  Music,4,MUS 676
98004615,HISTORY OF THEORY,30000564,Fine Arts -  Music,4,MUS 678
98008172,BAND HISTORY/LITERATURE,30000564,Fine Arts -  Music,4,MUS 680
98008181,ADV REHEARSAL TECHS-BAND,30000564,Fine Arts -  Music,4,MUS 681
98021851,COLLABORATIVE PIANO LITERATURE 1,30000564,Fine Arts -  Music,4,MUS 682
98021852,COLLABORATIVE PIANO LITERATURE 2,30000564,Fine Arts -  Music,4,MUS 683
98004779,TOP-MUSICOLOGY:,30000564,Fine Arts -  Music,4,MUS 690
98016920,WORLD MUSIC FOR TEACHERS,30000564,Fine Arts -  Music,4,MUS 693
98011001,INTERNSHIP IN SACRED MUSIC,30000564,Fine Arts -  Music,4,MUS 694
98009977,INDEPEND WORK IN MUSIC,30000564,Fine Arts -  Music,4,MUS 695
98001745,SEM MUS: LOVE & DEATH IN LONG 16TH CNTRY,30000564,Fine Arts -  Music,4,MUS 702
98001745,"SEM IN MUS:VAUG-WIL, MACONCHY & MUSGRAVE",30000564,Fine Arts -  Music,4,MUS 702
98008176,MUSIC LEARNING/BEHAVIOR,30000564,Fine Arts -  Music,4,MUS 706
98014551,INTRO ETHNOMUSICOLOGY,30000564,Fine Arts -  Music,4,MUS 710
98001746,INDEP WORK IN MUSICOLOGY,30000564,Fine Arts -  Music,4,MUS 719
98015261,INDEPENDENT WORK IN MUSIC THERAPY,30000564,Fine Arts -  Music,4,MUS 730
98008100,MASTER'S THESIS RESEARCH,30000564,Fine Arts -  Music,4,MUS 748
98005624,DISSERTATION RESEARCH,30000564,Fine Arts -  Music,4,MUS 749
98001747,IND WORK-MUSIC EDUCATION,30000564,Fine Arts -  Music,4,MUS 750
98026723,QUALIFYING EXAM RESIDENCY CREDIT,30000564,Fine Arts -  Music,4,MUS 757
98001749,SEM IN MUSIC EDUCATION,30000564,Fine Arts -  Music,4,MUS 766
98001750,DISSERTATION RES CREDIT,30000564,Fine Arts -  Music,4,MUS 767
98001751,RES CR MASTERS DEGREE,30000564,Fine Arts -  Music,4,MUS 768
98001752,RES CR DOCTORS DEGREE,30000564,Fine Arts -  Music,4,MUS 769
98001753,PSYCHOLOGY OF MUSIC,30000564,Fine Arts -  Music,4,MUS 770
98004616,SEM IN THEORY: COMP MUSICAL ANALYSIS,30000564,Fine Arts -  Music,4,MUS 772
98004616,SEMI THEORY:HIST & ANALY ELECTROACOUSTIC,30000564,Fine Arts -  Music,4,MUS 772
98007986,DIRECTED RESEARCH IN VOCAL LITERATURE,30000564,Fine Arts -  Music,4,MUS 780
98001754,IND WORK IN MUSIC THEORY,30000564,Fine Arts -  Music,4,MUS 799
98010532,NATIONAL EXCHANGE STUDIES,31000825,Education Abroad,4,NES 333
98022207,ELECTIVE: EXTRAMURAL IN NEUROLOGY,30000407,Neurology,4,NEU 849
98004866,ACTING INTERNSHIP: NEUROLOGY,30000407,Neurology,4,NEU 850
98004867,ACTING INTERNSHIP: CHILD NEUROLOGY,30000407,Neurology,4,NEU 851
98004868,ELECTIVE: RESEARCH IN NEUROLOGY,30000407,Neurology,4,NEU 852
98005216,NEUROLOGY CONSULTATION,30000407,Neurology,4,NEU 853
98005217,ELECTIVE: CLINICAL NEUROPHYSIOLOGY,30000407,Neurology,4,NEU 854
98023625,COMMUNITY NEUROLOGY,30000407,Neurology,4,NEU 901
98024311,AI: NEURO IN BOWLING GREEN,30000407,Neurology,4,NEU 931
98024312,ELECTIVE: NEUROPSYCH IN BOWLING GREEN,30000407,Neurology,4,NEU 932
98025378,AI: NEUROLOGY – NKY,30000407,Neurology,4,NEU 962
98008741,INTRODUCTION TO NRES,31000005,Agriculture General,4,NRE 201
98008742,EXTENDED FIELD EXPERIENCE IN NRES,31000005,Agriculture General,4,NRE 320
98009388,INTRO GEOSPATIAL APPS FOR LAND ANALYSIS,31000005,Agriculture General,4,NRE 355
98021860,ENVIRONMENTAL EDUCATION,31000005,Agriculture General,4,NRE 365
98010323,NAT RESOURCE AND ENV POLICY ANALYSIS,31000005,Agriculture General,4,NRE 381
98015912,SP TP NRE: ADV SCUBA & CORAL REEF ECOL,31000005,Agriculture General,4,NRE 390
98008743,NRES RESEARCH,31000005,Agriculture General,4,NRE 395
98008744,EXP ED IN NAT RESOURCES AND ENV SCI,31000005,Agriculture General,4,NRE 399
98022498,PROF. NRES COMPOSITION AND COMMUNICATION,31000005,Agriculture General,4,NRE 400
98009437,TAXONOMY OF VASCULAR PLANTS,31000005,Agriculture General,4,NRE 420G
98025150,SOIL USE & MANAGEMENT,31000005,Agriculture General,4,NRE 468G
98013475,SOIL NUTRIENT MANAGEMENT,31000005,Agriculture General,4,NRE 470G
98008746,SENIOR PROB IN NAT RESOURCES ENV SCI,31000005,Agriculture General,4,NRE 471
98025486,UNDERGRADUATE RESEARCH IN NUTR SCI,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  395
98022704,DRUG AND NUTRIENT INTERACTIONS,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  550
98010095,INTEGRATED NUTRITIONAL SCIENCES I,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  601
98010096,INTEGRATED NUTRITIONAL SCIENCES II,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  602
98013554,INTEGRATED NUTRITIONAL SCIENCES III,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  603
98010098,ADVANCED SPORTS NUTRITION,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  605
98025487,PROF SKILLS IN NUTRITIONAL SCI CAREERS,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  607
98010212,ETHICS IN CLINICAL SCIENCES RESEARCH,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  609
98018252,PROFESSIONAL DEVELOPMENT FOR SCIENTISTS,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  623
98010105,NUTRITION AND CHRONIC DISEASES,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  689
98010106,CLIN NUTRITION PROB-BASED CASE STUDIES,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  702
98010107,CURR TOPS NUTRITIONAL SCIENCES,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  704
98010108,MASTER'S THESIS RESEARCH,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  748
98007405,DISSERTATION RESEARCH,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  749
98026724,QUALIFYING EXAM RESIDENCY CREDIT,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  757
98011493,DISSERTATION RESIDENCY CREDIT,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  767
98010109,RES CRED MASTERS DEGREE,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  768
98007406,RES CRED DOCTOR'S DEGREE,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  769
98007407,GRAD SEM IN NUTRI SCI,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  771
98010110,SPECIAL PROBLEMS IN NUTRITIONAL SCIENCES,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  782
98007408,RESEARCH IN NUTRI SCI,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  790
98024077,PREC NUTR ADV CULINARY MED,30000561,Dept of Pharmacology & Nutritional Scien,4,NS  801
98026085,ADVANCED TOPICS IN NEUROSCIENCE: SR,30000334,Department of Neuroscience,4,NSC 630
98023800,ELECTIVE: EXTRAMURAL IN NEUROSURGERY,30000408,Neurosurgery,4,NSG 849
98004938,ACTING INTERNSHIP: NEUROSURGERY,30000408,Neurosurgery,4,NSG 864
98024313,AI: NEUROSURGERY IN BOWLING GREEN,30000408,Neurosurgery,4,NSG 931
98023627,FOUNDATIONS OF HLTH PROMOTION PRINCIPLES,30000320,Nursing Instruction,4,NUR 222
98023628,FOUNDATIONS OF HLTH ASSESSMENT PRACTICE,30000320,Nursing Instruction,4,NUR 223
98023629,INTRO TO PROF NURSING PRINCIPLES,30000320,Nursing Instruction,4,NUR 224
98023630,FOUNDATIONS MED SURG NURS PRACTICE I,30000320,Nursing Instruction,4,NUR 225
98023461,FOUNDATIONS OF PATHOPHARMACOLOGY I,30000320,Nursing Instruction,4,NUR 226
98023462,FOUNDATIONS MED SURG NURS PRACTICE II,30000320,Nursing Instruction,4,NUR 227
98023463,FOUNDATIONS OF PATHOPHARMACOLOGY II,30000320,Nursing Instruction,4,NUR 228
98023650,MATERNITY AND REPRODUCTIVE HEALTH,30000320,Nursing Instruction,4,NUR 230
98023502,CONC HLTHCARE DELIV & SYST BASED PRAC,30000320,Nursing Instruction,4,NUR 231
98022814,INTRO TO HLTH PROMOTION FOR ABSN STUDENT,30000320,Nursing Instruction,4,NUR 321
98022816,HLTH ASSESS AND SKILLS I ABSN STUDENTS,30000320,Nursing Instruction,4,NUR 323
98022817,FUND ADULT NURSING CARE I ABSN STUDENTS,30000320,Nursing Instruction,4,NUR 324
98022818,FUNDS OF PATHOPHARM FOR ABSN,30000320,Nursing Instruction,4,NUR 325
98022819,PATHOPHARMACOLOGY I FOR ABSN STUDENTS,30000320,Nursing Instruction,4,NUR 326
98022821,RSRCH FOR EVIDENCE BASED NUR PRACT ABSN,30000320,Nursing Instruction,4,NUR 328
98022822,PSYCH-MENTAL HEALTH NURSING FOR ABSN,30000320,Nursing Instruction,4,NUR 329
98024375,HLTH ASSESS AND SKILLS II ABSN STUDENTS,30000320,Nursing Instruction,4,NUR 330
98022823,NURS CARE OF CHILDREARING FAM FOR ABSN,30000320,Nursing Instruction,4,NUR 331
98022824,MATERNITY AND REPRODUCTIVE HLTH FOR ABSN,30000320,Nursing Instruction,4,NUR 332
98024377,FUND ADULT NURSING CARE II ABSN STUDENTS,30000320,Nursing Instruction,4,NUR 333
98024741,ADULT MED SURG NURSING I ABSN STUDENTS,30000320,Nursing Instruction,4,NUR 334
98025052,HEALTH EQUITY INTERNS,30000320,Nursing Instruction,4,NUR 336
98023632,PEDIATRIC NURSING,30000320,Nursing Instruction,4,NUR 340
98023633,COMPETENCIES IN PEDIATRIC NURSING,30000320,Nursing Instruction,4,NUR 341
98023634,PRO-SEM: CONTEMP NUR ISSUES,30000320,Nursing Instruction,4,NUR 342
98023652,PSYCHIATRIC AND MENTAL HEALTH NURSING,30000320,Nursing Instruction,4,NUR 343
98023653,RESEARCH SCHOLARSHIP NURSING PRACTICE,30000320,Nursing Instruction,4,NUR 344
98023654,POPULATION HEALTH & COMMUNITY ENGAGEMENT,30000320,Nursing Instruction,4,NUR 345
98024154,KNOWLEDGE FOR LACTATION COUNSELING,30000320,Nursing Instruction,4,NUR 347
98009823,PHARMACOLOGY,31000019,Nursing,4,NUR 352
98023656,PROFESSIONAL COMMUNICATION IN NURSING,30000320,Nursing Instruction,4,NUR 360
98023618,HEALTH ASSESSMENT FOR REGISTERED NURSES,31000019,Nursing,4,NUR 361
98023657,PATHOPHARMACOLOGY I FOR THE RN-BSN TRACK,30000320,Nursing Instruction,4,NUR 363
98023658,UK TRANSITIONS TO PRACTICE,30000320,Nursing Instruction,4,NUR 364
98023659,ADDICTION IS A CHRONIC DISORDER,30000320,Nursing Instruction,4,NUR 365
98023661,PATHOPHARMACOLOGY II,30000320,Nursing Instruction,4,NUR 373
98023662,GERONTOLOGICAL NURSING,30000320,Nursing Instruction,4,NUR 374
98023663,OCCUPATIONAL AND ENVIRONMENTAL NURSING,30000320,Nursing Instruction,4,NUR 375
98005797,"SP TP NUR: RSTRE, RCVR, & RSNG IN NUR",31000019,Nursing,4,NUR 382
98005797,COMPLEMENTARY BIRTH METHODS,31000019,Nursing,4,NUR 382
98005797,INTERPRO TEAMWORK IN GLOBAL HEALTH,31000019,Nursing,4,NUR 382
98026113,LEADERSHIP LEGACY,30000320,Nursing Instruction,4,NUR 387
98026114,HIV INTERPROFESSIONAL EDUCATION PROGRAM,30000320,Nursing Instruction,4,NUR 388
98020556,DEANS' INTERPROFESSIONAL HONORS COLLOQ,31000019,Nursing,4,NUR 390
98015978,NURSING PRACTICE INTERNSHIP,31000019,Nursing,4,NUR 391
98015975,NURSING RESEARCH INTERNSHIP,31000019,Nursing,4,NUR 393
98001779,ELECTIVE STUDY IN NURSNG,31000019,Nursing,4,NUR 395
98015977,NURSING EDUCATION INTERNSHIP,31000019,Nursing,4,NUR 397
98014012,STUDENT NURSE ACADEMIC PRACTICUM,31000019,Nursing,4,NUR 399
98024742,ADULT MED SURG NURSING II ABSN STUDENTS,30000320,Nursing Instruction,4,NUR 405
98024765,PATHOPHARMACOLOGY II FOR ABSN STUDENTS,30000320,Nursing Instruction,4,NUR 406
98022827,COMM AND PUBLIC HLTH NURS FOR ABSN,30000320,Nursing Instruction,4,NUR 422
98022828,LEADERSHIP MGMNT IN NURS CARE FOR ABSN,30000320,Nursing Instruction,4,NUR 423
98022831,SYNTHESIS OF CLIN NURS KNOWLEDGE ABSN,30000320,Nursing Instruction,4,NUR 426
98024764,PRACTICE READINESS FOR ABSN STUDENTS,30000320,Nursing Instruction,4,NUR 427
98023666,ADVANCED NURSING MANAGEMENT OF ADULTS,30000320,Nursing Instruction,4,NUR 430
98023667,PATHOPHARMACOLOGY III,30000320,Nursing Instruction,4,NUR 431
98023668,PROFESSIONALISM AND LDRSHIP DEVELOPMENT,30000320,Nursing Instruction,4,NUR 432
98023651,PATHOPHARMACOLOGY IV,30000320,Nursing Instruction,4,NUR 433
98023669,COMPLEX NURSING MANAGEMENT OF ADULTS,30000320,Nursing Instruction,4,NUR 434
98023670,COMPLEX PATHOPHYSIOLOGY AND PHARMACOLOGY,30000320,Nursing Instruction,4,NUR 435
98023671,CAREER DEVELOPMENT PROFESSIONAL NURSING,30000320,Nursing Instruction,4,NUR 436
98023672,SYNTH OF CLIN KNWLDGE FOR NURS PRACT,30000320,Nursing Instruction,4,NUR 437
98019864,IMPACT OF EVIDENCE BASED PRACTICE IN NUR,31000019,Nursing,4,NUR 450
98019675,LEADERSHIP/MGMNT FOR REGISTERED NURSES,31000019,Nursing,4,NUR 452
98019187,POPULATION HEALTH FOR REGISTERED NURSES,31000019,Nursing,4,NUR 460
98023673,INTEGRATIVE CONCEPTS FOR NURSING,30000320,Nursing Instruction,4,NUR 461
98023619,NURSING CLINICAL PRACTICE CAPSTONE,31000019,Nursing,4,NUR 463
98023665,LOVE YOURSELF:INTR TO MNDFLNESS&WELLNESS,30000320,Nursing Instruction,4,NUR 518
98006143,SP TOPS IN NURSING: POP HLTH ASSESS,30000320,Nursing Instruction,4,NUR 520
98006143,SP TPS NSG: CLIN MGMT PSYCH DISORDERS I,30000320,Nursing Instruction,4,NUR 520
98010112,RES METHODS IN ADV PRACTICE NURSING,31000019,Nursing,4,NUR 602
98022327,NURSING LEADERSHIP IN HEALTH CARE,31000019,Nursing,4,NUR 610
98022625,ECON/FIN ASPECTS OF HLTH CARE DELIVERY,31000019,Nursing,4,NUR 614
98022626,EVALUATING EVIDENCE FOR RESEARCH AND EBP,31000019,Nursing,4,NUR 615
98021925,TECHNOLOGY FOR TRANSFORMING NSG AND HC,31000019,Nursing,4,NUR 617
98022938,QUALITY AND SAFETY IN NRSG & HEALTHCARE,31000019,Nursing,4,NUR 619
98014678,NURS INSTRUCT: ART & SCIENCE OF TEACHING,30000320,Nursing Instruction,4,NUR 640
98014679,TEACHING NURSING PRACTICUMS,30000320,Nursing Instruction,4,NUR 641
98025793,NSG. INSTRUCTION: CURRIC. DESIGN & EVAL,30000320,Nursing Instruction,4,NUR 642
98022939,MSN CAPSTONE PRACTICUM,31000019,Nursing,4,NUR 660
98022532,LEADING CHANGE: SEMINAR,31000019,Nursing,4,NUR 730
98022533,LEADING CHANGE: PRACTICUM,31000019,Nursing,4,NUR 731
98021885,RLTNSHP-BSD LDRSHP HLTHY WRKNG ENV: SEM,31000019,Nursing,4,NUR 736
98021908,RELATIONSHIP-BASED LEADERSHIP HWE: PRACT,31000019,Nursing,4,NUR 737
98026725,QUALIFYING EXAM RESIDENCY CREDIT,31000019,Nursing,4,NUR 757
98021701,FOUND OF SCI & KNOWLEDGE DEVELOP IN NSG,31000019,Nursing,4,NUR 763
98021775,SYSTEMATIC REVIEWS OF THE LITERATURE,31000019,Nursing,4,NUR 764
98021853,"RES DESIGN&METHODS: QUAL, QUAN & MIXED",31000019,Nursing,4,NUR 765
98011494,DISSERTATION RESIDENCY CREDIT,31000019,Nursing,4,NUR 767
98014050,PHILOSOPHICAL FOUNDATIONS OF NURSING SCI,31000019,Nursing,4,NUR 770
98015245,RESEARCH EXPERIENCE,31000019,Nursing,4,NUR 771
98021835,DISSEMINATION SCHOLARSHIP & SCI FINDINGS,31000019,Nursing,4,NUR 772
98021913,RESEARCH PROPOSAL DEVELOPMENT,31000019,Nursing,4,NUR 773
98005666,PROSEM IN CONTEMPORARY HLTH&NUR PLCY ISS,31000019,Nursing,4,NUR 778
98005667,DOCTORAL SEMINAR: BECOMING A SCIENTIST,31000019,Nursing,4,NUR 779
98005667,DOCTORAL SEM: ROLES FOR NURSE SCIENTIST,31000019,Nursing,4,NUR 779
98005667,DOCTORAL SEM: CAREER PLANNING,31000019,Nursing,4,NUR 779
98001778,INDEPENDENT STUDY IN NUR,31000019,Nursing,4,NUR 781
98009820,MEASUREMENT OF NURSING PHENOMENA,31000019,Nursing,4,NUR 793
98009821,"ANAL, INTERPRET & PRESENT OF QUANT DATA",31000019,Nursing,4,NUR 794
98010534,NURSING LEADERSHIP IN HEALTH CARE,31000019,Nursing,4,NUR 902
98010535,APPLIED BIOSTATISTICS FOR OUTCOMES EVAL,31000019,Nursing,4,NUR 903
98010593,EPID APPLIED DES/EVAL OF NURS/HLTH SVCS,31000019,Nursing,4,NUR 904
98019182,DOCTOR OF NURSING PRACTICE SEMINAR,31000019,Nursing,4,NUR 905
98020025,APPLIED BIOSTATS & EPIDEMIOLOGY,31000019,Nursing,4,NUR 906
98026675,"POP. HEALTH ASSESS., PLANNING & POLICY",30000320,Nursing Instruction,4,NUR 907
98019183,PROPOSAL DEVELOPMENT,31000019,Nursing,4,NUR 909
98010861,DNP PROJECT,31000019,Nursing,4,NUR 910
98027152,COMPLEX SYSTEMS LEADERSHIP & INNOVATION,31000019,Nursing,4,NUR 912
98010730,ECON/FIN ASPECTS OF HLTH CARE DELIVERY,31000019,Nursing,4,NUR 914
98011154,EVALUATING EVIDENCE FOR RESEARCH AND EBP,31000019,Nursing,4,NUR 915
98013081,PROG PLANNING & EVAL FOR IMPROVEMENT,31000019,Nursing,4,NUR 916
98013080,TECHNOLOGY FOR TRANSFORMING NSG AND HC,31000019,Nursing,4,NUR 917
98013080,INFORMATICS & HC TECHNOLOGIES FOR APN,31000019,Nursing,4,NUR 917
98013079,PROTECTION OF HUMAN SUBJECTS,31000019,Nursing,4,NUR 918
98013102,QUALITY AND SAFETY IN NRSG & HEALTHCARE,31000019,Nursing,4,NUR 919
98013078,ADV NSG PRACTICE IN DYNAMIC HC SYS,31000019,Nursing,4,NUR 920
98013653,PATHOPHYSIOLOGY,31000019,Nursing,4,NUR 921
98013652,ADV PHARMACOLOGY: ADULT GERO ACUTE CARE,31000019,Nursing,4,NUR 922
98013652,ADV PHARMACOLOGY:ACUTE CARE PED NP,31000019,Nursing,4,NUR 922
98013652,ADV PHARMACOLOGY: FAMILY NP,31000019,Nursing,4,NUR 922
98013652,ADV PHARMACOLOGY: PEDS NP PRIMARY CARE,31000019,Nursing,4,NUR 922
98013652,ADV PHARMACOLOGY: PSYCH MH NP,31000019,Nursing,4,NUR 922
98013651,APPLS OF ADV HLTH ASSESSMENT,31000019,Nursing,4,NUR 923
98013650,RES METHODS IN ADV PRACTICE NURSING,31000019,Nursing,4,NUR 925
98013677,SPEC TOPICS PHARM: ADULT ACUTE NP,31000019,Nursing,4,NUR 927
98013677,SPECIAL TOPS PHARM: ADULT GERO ACUTE NP,31000019,Nursing,4,NUR 927
98013677,SPEC TOPICS PHARM:  ACUTE CARE PNP,31000019,Nursing,4,NUR 927
98013677,SPECIAL TOPS PHARM: ACUTE CARE PEDIATRIC,31000019,Nursing,4,NUR 927
98013677,SPEC TOPICS PHARM: FAMILY NP,31000019,Nursing,4,NUR 927
98013677,SPECIAL TOPS PHARM: FAMILY NP,31000019,Nursing,4,NUR 927
98013677,SPEC TOPICS PHARM:PEDIATRIC PRIMARY NP,31000019,Nursing,4,NUR 927
98013677,SPECIAL TOPS PHARM: PEDIATRIC PRIMARY NP,31000019,Nursing,4,NUR 927
98013677,SPEC TOPICS PHARM: PHYS MENTAL HLTH,31000019,Nursing,4,NUR 927
98013677,SPECIAL TOPS PHARM: PSYC MENTAL HEALTH,31000019,Nursing,4,NUR 927
98013678,PROB IN ADV PRA NUR: ADULT GERO ACUTE NP,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR: ACUTE PEDIATRIC NP,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR: ACUTE CARE PEDS NP,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR: FAMILY NP,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR: PRIMARY CARE PED NP,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR: PEDIATRIC PRIM CARE,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR: PSYCH MENTAL HEALTH,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR: PSYCH MENTAL HLTH,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR: CLINICAL LEADERSHIP,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR: LEADERSHIP,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR: EXEC LEADERSHIP,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR:DNP no new specialty,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRA NUR: PSYCH MENTAL HLTH 2,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRAC NSG: ADULT GERO ACUTE,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRAC NSG: ACUTE PEDS NP,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRAC NSG: FAMILY NP,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRAC NSG: PEDS PRIMARY CARE,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRAC NSG: PSYCH MENTAL HLTH,31000019,Nursing,4,NUR 930
98013678,PROB IN ADV PRAC NSG: LEADERSHIP,31000019,Nursing,4,NUR 930
98013680,"AG ACNP: ROLES, ISSUES AND HEALTH PROM",31000019,Nursing,4,NUR 940
98013700,AG ACNP SEMINAR 1,31000019,Nursing,4,NUR 941
98013701,AG ACNP:  SEMINAR II,31000019,Nursing,4,NUR 942
98019275,AG ACNP: CLINICAL PRACTICUM II,31000019,Nursing,4,NUR 943
98019276,AG ACNP: CLINICAL PRACTICUM II,31000019,Nursing,4,NUR 944
98017882,PRIMARY CARE ADV PRACT CLIN: EPISODIC,31000019,Nursing,4,NUR 950
98017882,PRIMARY CARE ADV PRACT CLIN:CHRONIC ADLT,31000019,Nursing,4,NUR 950
98020050,AC PNP CLINICAL: CHRONIC ILLNESS,31000019,Nursing,4,NUR 952
98020050,AC PNP CLINICAL: ACUTE COMPLEX ILL MGMT,31000019,Nursing,4,NUR 952
98013655,PNP DEV & WELLNESS: ADV ROLE,31000019,Nursing,4,NUR 955
98016600,ACUTE CARE PED NP/COMPLEX ILLNESS MGMT,31000019,Nursing,4,NUR 958
98016682,ACUTE CARE PED NP: CHRONIC ILLNESS,31000019,Nursing,4,NUR 959
98013682,PCNP:HEALTH PROMOTION & ROLE DEVELOPMENT,31000019,Nursing,4,NUR 960
98013683,EPISODIC HLTH PROBS: ADULT-GERO NP,31000019,Nursing,4,NUR 961
98013684,CHRONIC HLTH PROBS ADULT GERO PRIM CARE,31000019,Nursing,4,NUR 962
98019302,PCNP: CHILDREN AND CHILDBEARING FAMILIES,31000019,Nursing,4,NUR 963
98027153,ADVANCED PSYCHOPHARMACOLOGY,31000019,Nursing,4,NUR 964
98013656,ROLE & PRACT ISSUES ADV PRACT PSYCH NUR,31000019,Nursing,4,NUR 965
98013663,DIAGNOSIS & MGMT PSYCH ILLNESS IN ADULTS,31000019,Nursing,4,NUR 966
98013685,DIAGNOSIS &MGMT PSYCHIATRIC DISORDERS II,31000019,Nursing,4,NUR 967
98019303,CLINICAL MGMT PSYC DSRDRS IN ADULTS-ELD,31000019,Nursing,4,NUR 968
98019304,CLIN MGMT PSYCH DSRDRS:CHLDRN-YNG ADLTS,31000019,Nursing,4,NUR 969
98013664,ASSESS & DESIGN OF COMPLEX HC SYS: SEM,31000019,Nursing,4,NUR 970
98013665,ASSESS & DESIGN OF COMPLEX HC SYS: CLIN,31000019,Nursing,4,NUR 971
